"","trend_type","label","years","CI_high","CI_low","LPI_final","sim"
"112","Convex Decrease","40%",1990,0.629356288889452,0.4604894156903,0.541807200975433,"median"
"113","Convex Decrease","40%",1991,0.627412216428153,0.459922258659425,0.542544005968242,"median"
"114","Convex Decrease","40%",1992,0.62831408929487,0.456173406149884,0.53928021917481,"median"
"115","Convex Decrease","40%",1993,0.628017829327185,0.453882324266847,0.537170327618681,"median"
"116","Convex Decrease","40%",1994,0.626006399906896,0.452653874370479,0.533942908745546,"median"
"117","Convex Decrease","40%",1995,0.618817337324243,0.449729346612022,0.527453263703743,"median"
"118","Convex Decrease","40%",1996,0.607887303673108,0.444383128562223,0.521944102863,"median"
"119","Convex Decrease","40%",1997,0.603295762785806,0.435797508022852,0.515099994444477,"median"
"120","Convex Decrease","40%",1998,0.596857534305364,0.430173075005817,0.508541265527316,"median"
"121","Convex Decrease","40%",1999,0.592234409820568,0.426285906925739,0.505043687752332,"median"
"122","Convex Decrease","40%",2000,0.592943530336072,0.424967066094677,0.503611677342856,"median"
"123","Convex Decrease","40%",2001,0.594227744367543,0.424951549791091,0.50434481458604,"median"
"124","Convex Decrease","40%",2002,0.593389913151553,0.423349456556521,0.502711111318871,"median"
"125","Convex Decrease","40%",2003,0.592258798786004,0.423019081310568,0.50294981542836,"median"
"126","Convex Decrease","40%",2004,0.586559949061163,0.417757585453761,0.498461683236674,"median"
"127","Convex Decrease","40%",2005,0.582530421896267,0.413651772272003,0.49192373027598,"median"
"128","Convex Decrease","40%",2006,0.573998457652587,0.407464109742955,0.488841125929041,"median"
"129","Convex Decrease","40%",2007,0.570911630727027,0.40142580076777,0.482878118952003,"median"
"130","Convex Decrease","40%",2008,0.57075933693914,0.401129178750935,0.480069554683048,"median"
"131","Convex Decrease","40%",2009,0.573405795064602,0.406102561682228,0.483318758318078,"median"
"132","Convex Decrease","40%",2010,0.578445691346997,0.408455824376338,0.489056153217922,"median"
"133","Convex Decrease","40%",2011,0.577409802401628,0.407013593143465,0.486972969527893,"median"
"134","Convex Decrease","40%",2012,0.575430483657335,0.405545001554079,0.485108185925321,"median"
"135","Convex Decrease","40%",2013,0.565432393057063,0.399382983913602,0.478391036007069,"median"
"136","Convex Decrease","40%",2014,0.554467885562965,0.389822154121855,0.469450325645769,"median"
"137","Convex Decrease","40%",2015,0.543837644687813,0.383927679513098,0.457916460881556,"median"
"138","Convex Decrease","40%",2016,0.541510880292076,0.380990726162504,0.457772684996428,"median"
"139","Convex Decrease","40%",2017,0.536436455676709,0.372184797306452,0.449962599729889,"median"
"140","Convex Decrease","40%",2018,0.532239693903038,0.367659394224994,0.444168116017752,"median"
"141","Convex Decrease","40%",2019,0.532216650687051,0.365367742057304,0.440375141613908,"median"
"142","Convex Decrease","40%",2020,0.533160310364996,0.370087125371957,0.444141388024499,"median"
"143","Convex Decrease","60%",1950,1,1,1,"median"
"144","Convex Decrease","60%",1951,0.899437475242852,0.742518330052017,0.821633225267983,"median"
"145","Convex Decrease","60%",1952,0.865243131601794,0.685522333411764,0.762699860613549,"median"
"146","Convex Decrease","60%",1953,0.832782151852919,0.644620984038959,0.729957281867319,"median"
"147","Convex Decrease","60%",1954,0.813335278270842,0.615991789434432,0.701743580977548,"median"
"148","Convex Decrease","60%",1955,0.807288083903281,0.609573249510786,0.691129257595543,"median"
"149","Convex Decrease","60%",1956,0.798463743608173,0.596692473167683,0.677499136676902,"median"
"150","Convex Decrease","60%",1957,0.788499533600161,0.589517095188582,0.668934720705743,"median"
"151","Convex Decrease","60%",1958,0.792681506345408,0.585087346069434,0.664856661999613,"median"
"152","Convex Decrease","60%",1959,0.803281945602585,0.586740910021368,0.670934184727092,"median"
"153","Convex Decrease","60%",1960,0.811666741476947,0.589525305516998,0.675795610637411,"median"
"154","Convex Decrease","60%",1961,0.817731314196861,0.583326132465447,0.673229279528274,"median"
"155","Convex Decrease","60%",1962,0.809883316885286,0.571002810402845,0.665148666501223,"median"
"156","Convex Decrease","60%",1963,0.804812544136401,0.571661946807134,0.671826904446421,"median"
"157","Convex Decrease","60%",1964,0.785217889064964,0.547618273102503,0.646666593633658,"median"
"158","Convex Decrease","60%",1965,0.771278824858559,0.541933950968612,0.635753593834498,"median"
"159","Convex Decrease","60%",1966,0.763153605822413,0.53370751888287,0.627191077840597,"median"
"160","Convex Decrease","60%",1967,0.752491973717124,0.525858934267064,0.619090383968196,"median"
"161","Convex Decrease","60%",1968,0.742602273448618,0.515604297013744,0.606202532262919,"median"
"162","Convex Decrease","60%",1969,0.73920071021561,0.503331844147057,0.602738225439315,"median"
"163","Convex Decrease","60%",1970,0.746484321820134,0.511375168114546,0.606796307394479,"median"
"164","Convex Decrease","60%",1971,0.73415316800817,0.498589993886963,0.598680626972218,"median"
"165","Convex Decrease","60%",1972,0.724718381833554,0.491570573735022,0.587315861749641,"median"
"166","Convex Decrease","60%",1973,0.72540008968147,0.487444604515225,0.584483220571716,"median"
"167","Convex Decrease","60%",1974,0.710511916057575,0.479094629129394,0.576187196412423,"median"
"168","Convex Decrease","60%",1975,0.709268911580537,0.474658807085864,0.576448038943313,"median"
"169","Convex Decrease","60%",1976,0.710107237304397,0.469361083194261,0.569843935073378,"median"
"170","Convex Decrease","60%",1977,0.705611625359614,0.466967343418146,0.567983162791612,"median"
"171","Convex Decrease","60%",1978,0.701048314902092,0.462955676077621,0.558287281308252,"median"
"172","Convex Decrease","60%",1979,0.695766649335116,0.458239778858412,0.559754253521827,"median"
"173","Convex Decrease","60%",1980,0.693906588515857,0.451483399831638,0.553810012159023,"median"
"174","Convex Decrease","60%",1981,0.681536511019607,0.449281644137943,0.546351770755854,"median"
"175","Convex Decrease","60%",1982,0.667497660302206,0.438670456253683,0.536016027914758,"median"
"176","Convex Decrease","60%",1983,0.661525302222819,0.429373887549448,0.52740849239617,"median"
"177","Convex Decrease","60%",1984,0.660163248130861,0.424004124256217,0.526446362985291,"median"
"178","Convex Decrease","60%",1985,0.666748770089151,0.423467791704528,0.525910032237713,"median"
"179","Convex Decrease","60%",1986,0.670098322236531,0.421194176324427,0.530907449539492,"median"
"180","Convex Decrease","60%",1987,0.670676692922967,0.425844527803774,0.52325768904514,"median"
"181","Convex Decrease","60%",1988,0.661470208576795,0.41602853945576,0.515494407619246,"median"
"182","Convex Decrease","60%",1989,0.651785611428967,0.411843216305066,0.506991007882214,"median"
"183","Convex Decrease","60%",1990,0.656086895278079,0.408898115416244,0.508127207522191,"median"
"184","Convex Decrease","60%",1991,0.65757125043821,0.408142644277515,0.507279747955617,"median"
"185","Convex Decrease","60%",1992,0.652118844982408,0.40398378306671,0.505259914307492,"median"
"186","Convex Decrease","60%",1993,0.653975990562708,0.406359649914601,0.510086569190213,"median"
"187","Convex Decrease","60%",1994,0.667033750958059,0.411504646867903,0.522282389412257,"median"
"188","Convex Decrease","60%",1995,0.655848389299758,0.406655899511621,0.506761477310912,"median"
"189","Convex Decrease","60%",1996,0.646137846996699,0.396273942078497,0.49438296814086,"median"
"190","Convex Decrease","60%",1997,0.62839850455271,0.385840296804373,0.486775977764466,"median"
"191","Convex Decrease","60%",1998,0.625057817184865,0.380917551288599,0.480341388364807,"median"
"192","Convex Decrease","60%",1999,0.61721865826861,0.37543216563053,0.475886171015783,"median"
"193","Convex Decrease","60%",2000,0.620920243883701,0.377221929823825,0.479999494514826,"median"
"194","Convex Decrease","60%",2001,0.616956063413125,0.377249168872835,0.476859869681878,"median"
"195","Convex Decrease","60%",2002,0.617067213472245,0.375879110852653,0.474788166438985,"median"
"196","Convex Decrease","60%",2003,0.627742785253193,0.373852785920639,0.470555295397112,"median"
"197","Convex Decrease","60%",2004,0.625313424962642,0.369092322655965,0.464898960567928,"median"
