"","trend_type","label","years","CI_high","CI_low","LPI_final","sim"
"54","Linear Decrease","20%",2003,0.6707453735282,0.51102088742629,0.581571739107217,"median"
"55","Linear Decrease","20%",2004,0.661486729777817,0.502193698343014,0.57232482120695,"median"
"56","Linear Decrease","20%",2005,0.646629159143146,0.493198699608321,0.561711227000194,"median"
"57","Linear Decrease","20%",2006,0.63280401901679,0.48083815685015,0.549811468897203,"median"
"58","Linear Decrease","20%",2007,0.615496337151279,0.466371318883751,0.534403160555195,"median"
"59","Linear Decrease","20%",2008,0.607279994151172,0.45881519075265,0.524337117498168,"median"
"60","Linear Decrease","20%",2009,0.602688977092032,0.453860302639313,0.519596630378222,"median"
"61","Linear Decrease","20%",2010,0.602139770413558,0.450199491955546,0.517274620963869,"median"
"62","Linear Decrease","20%",2011,0.595129405800924,0.445678522848309,0.512627892838578,"median"
"63","Linear Decrease","20%",2012,0.580765215887676,0.435417596968143,0.500774766843775,"median"
"64","Linear Decrease","20%",2013,0.559626158247115,0.420844552409064,0.484665121571624,"median"
"65","Linear Decrease","20%",2014,0.5399450723249,0.405111906055049,0.464779723934529,"median"
"66","Linear Decrease","20%",2015,0.521917866807198,0.391510494592167,0.448987132530609,"median"
"67","Linear Decrease","20%",2016,0.510847559019188,0.3835988537279,0.440973355660756,"median"
"68","Linear Decrease","20%",2017,0.503496787545738,0.374409218209819,0.43510474384236,"median"
"69","Linear Decrease","20%",2018,0.494266772289435,0.365457439373716,0.426507117685895,"median"
"70","Linear Decrease","20%",2019,0.485267428122416,0.358924613363281,0.416926015306563,"median"
"71","Linear Decrease","20%",2020,0.472234802960502,0.346154582608866,0.404198915891697,"median"
"72","Linear Decrease","40%",1950,1,1,1,"median"
"73","Linear Decrease","40%",1951,1.01741837616487,0.941964389789522,0.979667471643584,"median"
"74","Linear Decrease","40%",1952,1.02631289541237,0.923583718767501,0.968527907926236,"median"
"75","Linear Decrease","40%",1953,1.03048788138618,0.913613431796579,0.964674037074782,"median"
"76","Linear Decrease","40%",1954,1.02670390715196,0.900564785217256,0.961699343343616,"median"
"77","Linear Decrease","40%",1955,1.03933546944973,0.908746669404003,0.963735759958395,"median"
"78","Linear Decrease","40%",1956,1.04624274357002,0.908604963524138,0.967058535248875,"median"
"79","Linear Decrease","40%",1957,1.05638933738813,0.90935403253311,0.973658060408033,"median"
"80","Linear Decrease","40%",1958,1.05851162287198,0.909510648949335,0.981292952541388,"median"
"81","Linear Decrease","40%",1959,1.06959615820918,0.907584227438746,0.980939993392236,"median"
"82","Linear Decrease","40%",1960,1.07373137512179,0.913731451297647,0.980400337727477,"median"
